customer_id,Total_Spending,Purchase_Frequency,Total_Quantity,Avg_Spending,Age
C318371,300.08,1,1,300.08,64.0
C318374,5401.53,1,3,5401.53,18.0
C318376,1200.32,1,2,1200.32,31.0
C318378,896.0,1,5,896.0,52.0
C318379,5401.53,1,3,5401.53,53.0
C318381,7502.0,1,5,7502.0,33.0
C318387,20.92,1,2,20.92,38.0
C318390,1200.32,1,2,1200.32,57.0
C318391,46.92,1,2,46.92,25.0
C318401,40.66,1,1,40.66,42.0
C318405,83.68,1,4,83.68,62.0
C318414,896.0,1,5,896.0,32.0
C318424,573.44,1,4,573.44,59.0
C318429,4801.28,1,4,4801.28,29.0
C318430,300.08,1,1,300.08,48.0
C318431,130.75,1,5,130.75,37.0
C318433,130.75,1,5,130.75,32.0
C318435,1200.32,1,2,1200.32,32.0
C318437,2700.7200000000003,1,3,2700.7200000000003,47.0
C318440,143.36,1,2,143.36,33.0
C318443,130.75,1,5,130.75,25.0
C318444,60.6,1,2,60.6,37.0
C318445,136.35000000000002,1,3,136.35000000000002,41.0
C318446,7502.0,1,5,7502.0,66.0
C318454,2400.68,1,2,2400.68,55.0
C318455,5401.53,1,3,5401.53,59.0
C318457,1200.32,1,2,1200.32,53.0
C318464,7502.0,1,5,7502.0,67.0
C318467,20.92,1,2,20.92,60.0
C318473,650.56,1,4,650.56,48.0
C318476,7502.0,1,5,7502.0,40.0
C318478,1200.32,1,2,1200.32,26.0
C318483,896.0,1,5,896.0,19.0
C318490,573.44,1,4,573.44,41.0
C318491,1050.0,1,1,1050.0,26.0
C318493,7502.0,1,5,7502.0,45.0
C318494,1200.32,1,2,1200.32,56.0
C318496,4801.28,1,4,4801.28,20.0
C318497,1200.32,1,2,1200.32,37.0
C318499,1200.32,1,2,1200.32,52.0
C318503,1200.32,1,2,1200.32,24.0
C318505,1200.32,1,2,1200.32,32.0
C318506,7502.0,1,5,7502.0,25.0
C318507,365.94,1,3,365.94,49.0
C318508,20.92,1,2,20.92,36.0
C318510,5.23,1,1,5.23,33.0
C318512,650.56,1,4,650.56,42.0
C318513,16800.0,1,4,16800.0,38.0
C318515,300.08,1,1,300.08,38.0
C318516,600.17,1,1,600.17,47.0
C318522,573.44,1,4,573.44,34.0
C318530,4801.28,1,4,4801.28,39.0
C318531,9602.72,1,4,9602.72,48.0
C318535,896.0,1,5,896.0,43.0
C318544,83.68,1,4,83.68,40.0
C318548,187.68,1,4,187.68,25.0
C318555,2700.7200000000003,1,3,2700.7200000000003,45.0
C318560,1016.5,1,5,1016.5,25.0
C318561,5401.53,1,3,5401.53,43.0
C318567,83.68,1,4,83.68,25.0
C318570,60.6,1,2,60.6,59.0
C318571,2700.7200000000003,1,3,2700.7200000000003,65.0
C318572,573.44,1,4,573.44,51.0
C318574,15004.25,1,5,15004.25,34.0
C318576,15.15,1,1,15.15,65.0
C318578,896.0,1,5,896.0,66.0
C318579,300.08,1,1,300.08,41.0
C318582,15004.25,1,5,15004.25,28.0
C318583,83.68,1,4,83.68,38.0
C318587,5401.53,1,3,5401.53,64.0
C318590,83.68,1,4,83.68,20.0
C318592,4801.28,1,4,4801.28,68.0
C318594,600.17,1,1,600.17,50.0
C318595,20.92,1,2,20.92,36.0
C318598,7502.0,1,5,7502.0,49.0
C318601,600.17,1,1,600.17,57.0
C318606,2700.7200000000003,1,3,2700.7200000000003,68.0
C318618,15.15,1,1,15.15,28.0
C318620,5.23,1,1,5.23,35.0
C318624,2700.7200000000003,1,3,2700.7200000000003,50.0
C318625,1200.32,1,2,1200.32,41.0
C318626,46.92,1,2,46.92,30.0
C318629,9602.72,1,4,9602.72,66.0
C318634,105.57,1,3,105.57,20.0
C318637,4801.28,1,4,4801.28,64.0
C318640,300.08,1,1,300.08,41.0
C318641,293.25,1,5,293.25,58.0
C318644,300.08,1,1,300.08,24.0
C318646,365.94,1,3,365.94,30.0
C318648,130.75,1,5,130.75,40.0
C318650,1200.32,1,2,1200.32,63.0
C318657,9602.72,1,4,9602.72,34.0
C318658,143.36,1,2,143.36,56.0
C318660,40.66,1,1,40.66,61.0
C318661,573.44,1,4,573.44,34.0
C318662,1016.5,1,5,1016.5,30.0
C318665,1200.32,1,2,1200.32,39.0
C318668,187.68,1,4,187.68,35.0
C318672,4801.28,1,4,4801.28,67.0
C318676,60.6,1,2,60.6,65.0
C318680,7502.0,1,5,7502.0,41.0
C318681,5.23,1,1,5.23,22.0
C318682,105.57,1,3,105.57,37.0
C318684,7502.0,1,5,7502.0,25.0
C318687,650.56,1,4,650.56,60.0
C318694,162.64,1,2,162.64,59.0
C318696,35.84,1,1,35.84,50.0
C318701,162.64,1,2,162.64,61.0
C318702,2700.7200000000003,1,3,2700.7200000000003,19.0
C318703,1050.0,1,1,1050.0,69.0
C318705,40.66,1,1,40.66,62.0
C318706,35.84,1,1,35.84,42.0
C318711,20.92,1,2,20.92,41.0
C318713,26250.0,1,5,26250.0,66.0
C318714,300.08,1,1,300.08,19.0
C318716,378.75,1,5,378.75,31.0
C318719,573.44,1,4,573.44,27.0
C318723,300.08,1,1,300.08,67.0
C318725,187.68,1,4,187.68,37.0
C318726,162.64,1,2,162.64,68.0
C318732,7502.0,1,5,7502.0,28.0
C318733,650.56,1,4,650.56,69.0
C318740,4801.28,1,4,4801.28,62.0
C318743,322.56,1,3,322.56,47.0
C318744,2400.68,1,2,2400.68,68.0
C318747,650.56,1,4,650.56,45.0
C318751,650.56,1,4,650.56,47.0
C318758,4801.28,1,4,4801.28,38.0
C318761,83.68,1,4,83.68,48.0
C318776,2700.7200000000003,1,3,2700.7200000000003,27.0
C318777,15004.25,1,5,15004.25,36.0
C318786,4801.28,1,4,4801.28,39.0
C318789,83.68,1,4,83.68,21.0
C318791,143.36,1,2,143.36,39.0
C318794,896.0,1,5,896.0,57.0
C318795,40.66,1,1,40.66,47.0
C318797,5.23,1,1,5.23,39.0
C318799,650.56,1,4,650.56,30.0
C318800,365.94,1,3,365.94,42.0
C318802,1200.32,1,2,1200.32,49.0
C318807,896.0,1,5,896.0,34.0
C318815,322.56,1,3,322.56,65.0
C318819,16800.0,1,4,16800.0,54.0
C318821,4801.28,1,4,4801.28,49.0
C318822,2700.7200000000003,1,3,2700.7200000000003,35.0
C318826,47.07,1,3,47.07,23.0
C318836,1200.32,1,2,1200.32,18.0
C318843,896.0,1,5,896.0,59.0
C318844,242.4,1,4,242.4,30.0
C318848,1200.32,1,2,1200.32,60.0
C318851,7502.0,1,5,7502.0,61.0
C318856,9602.72,1,4,9602.72,29.0
C318859,4801.28,1,4,4801.28,25.0
C318860,4801.28,1,4,4801.28,44.0
C318862,35.84,1,1,35.84,24.0
C318863,20.92,1,2,20.92,68.0
C318864,7502.0,1,5,7502.0,36.0
C318866,300.08,1,1,300.08,43.0
C318867,4200.0,1,2,4200.0,37.0
C318868,300.08,1,1,300.08,65.0
C318869,5.23,1,1,5.23,41.0
C318871,1200.32,1,2,1200.32,50.0
C318877,5.23,1,1,5.23,64.0
C318880,143.36,1,2,143.36,62.0
C318888,2400.68,1,2,2400.68,40.0
C318891,9602.72,1,4,9602.72,43.0
C318895,2700.7200000000003,1,3,2700.7200000000003,52.0
C318896,130.75,1,5,130.75,26.0
C318900,4801.28,1,4,4801.28,38.0
C318901,4200.0,1,2,4200.0,57.0
C318909,5401.53,1,3,5401.53,19.0
C318910,5.23,1,1,5.23,49.0
C318914,1200.32,1,2,1200.32,39.0
C318917,5.23,1,1,5.23,45.0
C318919,365.94,1,3,365.94,44.0
C318920,600.17,1,1,600.17,24.0
C318923,300.08,1,1,300.08,18.0
C318928,300.08,1,1,300.08,21.0
C318929,1200.32,1,2,1200.32,50.0
C318934,47.07,1,3,47.07,28.0
C318936,1200.32,1,2,1200.32,28.0
C318939,2400.68,1,2,2400.68,26.0
C318940,2700.7200000000003,1,3,2700.7200000000003,36.0
C318948,600.17,1,1,600.17,58.0
C318951,1050.0,1,1,1050.0,27.0
C318952,7502.0,1,5,7502.0,21.0
C318953,162.64,1,2,162.64,24.0
C318956,300.08,1,1,300.08,19.0
C318958,7502.0,1,5,7502.0,33.0
C318960,83.68,1,4,83.68,21.0
C318966,83.68,1,4,83.68,51.0
C318975,2400.68,1,2,2400.68,32.0
C318979,573.44,1,4,573.44,42.0
C318981,7502.0,1,5,7502.0,21.0
C318985,365.94,1,3,365.94,52.0
C318989,4200.0,1,2,4200.0,52.0
C318990,4801.28,1,4,4801.28,47.0
C318994,136.35000000000002,1,3,136.35000000000002,26.0
C318997,650.56,1,4,650.56,51.0
C318998,300.08,1,1,300.08,69.0
C319000,600.17,1,1,600.17,56.0
C319001,322.56,1,3,322.56,69.0
C319005,130.75,1,5,130.75,35.0
C319014,47.07,1,3,47.07,64.0
C319015,5.23,1,1,5.23,34.0
C319023,2700.7200000000003,1,3,2700.7200000000003,49.0
C319024,9602.72,1,4,9602.72,36.0
C319027,650.56,1,4,650.56,51.0
C319030,15.15,1,1,15.15,57.0
C319033,7502.0,1,5,7502.0,49.0
C319041,1050.0,1,1,1050.0,34.0
C319042,2700.7200000000003,1,3,2700.7200000000003,45.0
C319043,2700.7200000000003,1,3,2700.7200000000003,18.0
C319044,896.0,1,5,896.0,67.0
C319047,35.84,1,1,35.84,38.0
C319057,162.64,1,2,162.64,25.0
C319068,143.36,1,2,143.36,66.0
C319071,26250.0,1,5,26250.0,29.0
C319072,136.35000000000002,1,3,136.35000000000002,18.0
C319077,2700.7200000000003,1,3,2700.7200000000003,46.0
C319079,300.08,1,1,300.08,32.0
C319084,16800.0,1,4,16800.0,59.0
C319086,2700.7200000000003,1,3,2700.7200000000003,59.0
C319087,2700.7200000000003,1,3,2700.7200000000003,27.0
C319090,47.07,1,3,47.07,34.0
C319091,60.6,1,2,60.6,48.0
C319097,365.94,1,3,365.94,31.0
C319098,83.68,1,4,83.68,31.0
C319099,83.68,1,4,83.68,66.0
C319100,1016.5,1,5,1016.5,20.0
C319101,2700.7200000000003,1,3,2700.7200000000003,23.0
C319102,26250.0,1,5,26250.0,53.0
C319103,5401.53,1,3,5401.53,65.0
C319107,46.92,1,2,46.92,27.0
C319113,242.4,1,4,242.4,25.0
C319121,365.94,1,3,365.94,49.0
C319122,1200.32,1,2,1200.32,64.0
C319127,35.84,1,1,35.84,66.0
C319128,600.17,1,1,600.17,66.0
C319130,378.75,1,5,378.75,57.0
C319133,7502.0,1,5,7502.0,64.0
C319134,600.17,1,1,600.17,31.0
C319135,2400.68,1,2,2400.68,56.0
C319139,896.0,1,5,896.0,55.0
C319149,365.94,1,3,365.94,63.0
C319153,5401.53,1,3,5401.53,41.0
C319154,1200.32,1,2,1200.32,69.0
C319155,4801.28,1,4,4801.28,69.0
C319156,2700.7200000000003,1,3,2700.7200000000003,50.0
C319161,300.08,1,1,300.08,39.0
C319165,5401.53,1,3,5401.53,50.0
C319172,9602.72,1,4,9602.72,53.0
C319173,40.66,1,1,40.66,37.0
C319178,4801.28,1,4,4801.28,24.0
C319179,7502.0,1,5,7502.0,38.0
C319180,2700.7200000000003,1,3,2700.7200000000003,55.0
C319183,83.68,1,4,83.68,23.0
C319187,7502.0,1,5,7502.0,38.0
C319191,83.68,1,4,83.68,23.0
C319199,650.56,1,4,650.56,33.0
C319200,143.36,1,2,143.36,53.0
C319204,2700.7200000000003,1,3,2700.7200000000003,61.0
C319206,573.44,1,4,573.44,68.0
C319208,7502.0,1,5,7502.0,55.0
C319211,573.44,1,4,573.44,18.0
C319214,300.08,1,1,300.08,35.0
C319220,573.44,1,4,573.44,24.0
C319224,7502.0,1,5,7502.0,34.0
C319225,650.56,1,4,650.56,68.0
C319231,2700.7200000000003,1,3,2700.7200000000003,25.0
C319232,5401.53,1,3,5401.53,59.0
C319233,35.84,1,1,35.84,53.0
C319234,83.68,1,4,83.68,35.0
C319238,573.44,1,4,573.44,63.0
C319239,1050.0,1,1,1050.0,43.0
C319241,162.64,1,2,162.64,45.0
C319244,60.6,1,2,60.6,69.0
C319245,16800.0,1,4,16800.0,20.0
C319248,1200.32,1,2,1200.32,69.0
C319249,573.44,1,4,573.44,29.0
C319252,1200.32,1,2,1200.32,50.0
C319256,20.92,1,2,20.92,66.0
C319257,4801.28,1,4,4801.28,67.0
C319260,20.92,1,2,20.92,39.0
C319263,1200.32,1,2,1200.32,61.0
C319268,4801.28,1,4,4801.28,38.0
C319270,187.68,1,4,187.68,66.0
C319279,322.56,1,3,322.56,23.0
C319280,365.94,1,3,365.94,26.0
C319286,40.66,1,1,40.66,23.0
C319293,2700.7200000000003,1,3,2700.7200000000003,58.0
C319299,5.23,1,1,5.23,41.0
C319303,365.94,1,3,365.94,53.0
C319319,46.92,1,2,46.92,45.0
C319333,2700.7200000000003,1,3,2700.7200000000003,29.0
C319337,300.08,1,1,300.08,58.0
C319341,4801.28,1,4,4801.28,24.0
C319347,47.07,1,3,47.07,55.0
C319351,2700.7200000000003,1,3,2700.7200000000003,60.0
C319355,162.64,1,2,162.64,58.0
C319356,7502.0,1,5,7502.0,27.0
C319357,4801.28,1,4,4801.28,45.0
C319358,300.08,1,1,300.08,42.0
C319363,378.75,1,5,378.75,26.0
C319370,650.56,1,4,650.56,52.0
C319376,130.75,1,5,130.75,27.0
C319378,15.15,1,1,15.15,57.0
C319380,1200.32,1,2,1200.32,18.0
C319392,242.4,1,4,242.4,41.0
C319393,83.68,1,4,83.68,48.0
C319395,15.15,1,1,15.15,61.0
C319396,5401.53,1,3,5401.53,31.0
C319397,1200.32,1,2,1200.32,33.0
C319404,1200.32,1,2,1200.32,63.0
C319405,300.08,1,1,300.08,60.0
C319406,187.68,1,4,187.68,36.0
C319412,4801.28,1,4,4801.28,46.0
C319413,300.08,1,1,300.08,18.0
C319416,600.17,1,1,600.17,27.0
C319421,4801.28,1,4,4801.28,64.0
C319422,47.07,1,3,47.07,25.0
C319424,130.75,1,5,130.75,43.0
C319429,162.64,1,2,162.64,35.0
C319435,143.36,1,2,143.36,42.0
C319442,896.0,1,5,896.0,45.0
C319447,1016.5,1,5,1016.5,28.0
C319449,300.08,1,1,300.08,22.0
C319450,378.75,1,5,378.75,51.0
C319452,4801.28,1,4,4801.28,69.0
C319454,83.68,1,4,83.68,50.0
C319462,896.0,1,5,896.0,29.0
C319464,650.56,1,4,650.56,65.0
C319465,9602.72,1,4,9602.72,64.0
C319470,300.08,1,1,300.08,23.0
C319471,4200.0,1,2,4200.0,41.0
C319474,300.08,1,1,300.08,68.0
C319478,365.94,1,3,365.94,57.0
C319479,4801.28,1,4,4801.28,33.0
C319480,162.64,1,2,162.64,52.0
C319481,40.66,1,1,40.66,55.0
C319487,7502.0,1,5,7502.0,24.0
C319491,650.56,1,4,650.56,52.0
C319493,573.44,1,4,573.44,21.0
C319495,5401.53,1,3,5401.53,62.0
C319496,162.64,1,2,162.64,46.0
C319497,47.07,1,3,47.07,66.0
C319499,15.15,1,1,15.15,61.0
C319500,7502.0,1,5,7502.0,34.0
C319508,5.23,1,1,5.23,47.0
C319509,7502.0,1,5,7502.0,35.0
C319512,2700.7200000000003,1,3,2700.7200000000003,19.0
C319514,5.23,1,1,5.23,23.0
C319517,4801.28,1,4,4801.28,21.0
C319519,105.57,1,3,105.57,50.0
C319521,365.94,1,3,365.94,27.0
C319524,20.92,1,2,20.92,42.0
C319526,143.36,1,2,143.36,31.0
C319528,40.66,1,1,40.66,29.0
C319529,15004.25,1,5,15004.25,29.0
C319536,60.6,1,2,60.6,48.0
C319538,83.68,1,4,83.68,50.0
C319540,322.56,1,3,322.56,37.0
C319542,1200.32,1,2,1200.32,21.0
C319545,1016.5,1,5,1016.5,56.0
C319546,300.08,1,1,300.08,20.0
C319548,9450.0,1,3,9450.0,64.0
C319550,35.84,1,1,35.84,49.0
C319552,187.68,1,4,187.68,63.0
C319556,4801.28,1,4,4801.28,46.0
C319564,7502.0,1,5,7502.0,25.0
C319565,300.08,1,1,300.08,30.0
C319567,1016.5,1,5,1016.5,18.0
C319568,35.84,1,1,35.84,55.0
C319573,20.92,1,2,20.92,56.0
C319575,15004.25,1,5,15004.25,62.0
C319582,2700.7200000000003,1,3,2700.7200000000003,48.0
C319584,322.56,1,3,322.56,50.0
C319587,7502.0,1,5,7502.0,68.0
C319591,2700.7200000000003,1,3,2700.7200000000003,32.0
C319593,365.94,1,3,365.94,57.0
C319595,2700.7200000000003,1,3,2700.7200000000003,31.0
C319598,1016.5,1,5,1016.5,36.0
C319599,7502.0,1,5,7502.0,54.0
C319601,83.68,1,4,83.68,31.0
C319603,4801.28,1,4,4801.28,57.0
C319604,300.08,1,1,300.08,41.0
C319610,9602.72,1,4,9602.72,29.0
C319614,7502.0,1,5,7502.0,69.0
C319616,650.56,1,4,650.56,27.0
C319618,162.64,1,2,162.64,27.0
C319620,9602.72,1,4,9602.72,48.0
C319623,300.08,1,1,300.08,64.0
C319624,9602.72,1,4,9602.72,18.0
C319626,20.92,1,2,20.92,26.0
C319632,7502.0,1,5,7502.0,60.0
C319633,4801.28,1,4,4801.28,60.0
C319635,300.08,1,1,300.08,21.0
C319640,5.23,1,1,5.23,42.0
C319642,162.64,1,2,162.64,63.0
C319644,600.17,1,1,600.17,18.0
C319650,5.23,1,1,5.23,22.0
C319653,2700.7200000000003,1,3,2700.7200000000003,67.0
C319655,9602.72,1,4,9602.72,23.0
C319658,1016.5,1,5,1016.5,19.0
C319660,1200.32,1,2,1200.32,64.0
C319668,5401.53,1,3,5401.53,30.0
C319669,46.92,1,2,46.92,28.0
C319674,136.35000000000002,1,3,136.35000000000002,47.0
C319675,15.15,1,1,15.15,68.0
C319676,1016.5,1,5,1016.5,21.0
C319677,1200.32,1,2,1200.32,58.0
C319678,2700.7200000000003,1,3,2700.7200000000003,63.0
C319681,896.0,1,5,896.0,66.0
C319683,40.66,1,1,40.66,49.0
C319687,46.92,1,2,46.92,37.0
C319690,896.0,1,5,896.0,67.0
C319691,47.07,1,3,47.07,19.0
C319693,300.08,1,1,300.08,43.0
C319695,5.23,1,1,5.23,18.0
C319696,40.66,1,1,40.66,43.0
C319697,2700.7200000000003,1,3,2700.7200000000003,26.0
C319700,4801.28,1,4,4801.28,23.0
C319704,11.73,1,1,11.73,51.0
C319705,162.64,1,2,162.64,47.0
C319710,1050.0,1,1,1050.0,25.0
C319713,5401.53,1,3,5401.53,32.0
C319716,300.08,1,1,300.08,31.0
C319719,365.94,1,3,365.94,37.0
C319724,2700.7200000000003,1,3,2700.7200000000003,58.0
C319733,60.6,1,2,60.6,33.0
C319735,20.92,1,2,20.92,37.0
C319737,7502.0,1,5,7502.0,42.0
C319743,300.08,1,1,300.08,38.0
C319748,2400.68,1,2,2400.68,48.0
C319750,5.23,1,1,5.23,21.0
C319754,2700.7200000000003,1,3,2700.7200000000003,29.0
C319764,1200.32,1,2,1200.32,18.0
C319766,83.68,1,4,83.68,31.0
C319767,4801.28,1,4,4801.28,55.0
C319769,1200.32,1,2,1200.32,37.0
C319771,7502.0,1,5,7502.0,42.0
C319778,300.08,1,1,300.08,53.0
C319787,15.15,1,1,15.15,46.0
C319788,1200.32,1,2,1200.32,40.0
C319795,1200.32,1,2,1200.32,32.0
C319799,242.4,1,4,242.4,56.0
C319806,1016.5,1,5,1016.5,55.0
C319808,600.17,1,1,600.17,31.0
C319812,47.07,1,3,47.07,23.0
C319814,5.23,1,1,5.23,50.0
C319815,83.68,1,4,83.68,28.0
C319817,26250.0,1,5,26250.0,43.0
C319819,365.94,1,3,365.94,37.0
C319821,2700.7200000000003,1,3,2700.7200000000003,25.0
C319823,322.56,1,3,322.56,31.0
C319826,162.64,1,2,162.64,68.0
C319827,9602.72,1,4,9602.72,27.0
C319829,5.23,1,1,5.23,22.0
C319830,20.92,1,2,20.92,36.0
C319835,300.08,1,1,300.08,22.0
C319846,2700.7200000000003,1,3,2700.7200000000003,30.0
C319847,650.56,1,4,650.56,21.0
C319848,7502.0,1,5,7502.0,60.0
C319853,5401.53,1,3,5401.53,29.0
C319855,83.68,1,4,83.68,57.0
C319856,4801.28,1,4,4801.28,47.0
C319858,4200.0,1,2,4200.0,20.0
C319859,5401.53,1,3,5401.53,39.0
C319865,60.6,1,2,60.6,61.0
C319866,9602.72,1,4,9602.72,49.0
C319867,1016.5,1,5,1016.5,50.0
C319870,365.94,1,3,365.94,64.0
C319871,7502.0,1,5,7502.0,40.0
C319872,300.08,1,1,300.08,63.0
C319874,1200.32,1,2,1200.32,30.0
C319875,300.08,1,1,300.08,41.0
C319877,7502.0,1,5,7502.0,43.0
C319883,5.23,1,1,5.23,60.0
C319886,4801.28,1,4,4801.28,26.0
C319887,15004.25,1,5,15004.25,26.0
C319888,1016.5,1,5,1016.5,48.0
C319889,20.92,1,2,20.92,25.0
C319891,2700.7200000000003,1,3,2700.7200000000003,22.0
C319894,573.44,1,4,573.44,58.0
C319896,7502.0,1,5,7502.0,42.0
C319898,83.68,1,4,83.68,45.0
C319899,573.44,1,4,573.44,58.0
C319902,1200.32,1,2,1200.32,54.0
C319906,4801.28,1,4,4801.28,24.0
C319920,1016.5,1,5,1016.5,18.0
C319923,16800.0,1,4,16800.0,63.0
C319924,2700.7200000000003,1,3,2700.7200000000003,37.0
C319925,7502.0,1,5,7502.0,54.0
C319927,143.36,1,2,143.36,21.0
C319928,1200.32,1,2,1200.32,38.0
C319933,5401.53,1,3,5401.53,68.0
C319935,26250.0,1,5,26250.0,48.0
C319939,2700.7200000000003,1,3,2700.7200000000003,24.0
C319942,105.57,1,3,105.57,53.0
C319943,365.94,1,3,365.94,40.0
C319944,15004.25,1,5,15004.25,59.0
C319945,35.84,1,1,35.84,42.0
C319949,896.0,1,5,896.0,64.0
C319950,2700.7200000000003,1,3,2700.7200000000003,50.0
C319954,15004.25,1,5,15004.25,32.0
C319955,15.15,1,1,15.15,43.0
C319956,5.23,1,1,5.23,43.0
C319957,2700.7200000000003,1,3,2700.7200000000003,44.0
C319958,242.4,1,4,242.4,25.0
C319962,15004.25,1,5,15004.25,52.0
C319963,26250.0,1,5,26250.0,37.0
C319967,35.84,1,1,35.84,26.0
C319969,187.68,1,4,187.68,36.0
C319974,5.23,1,1,5.23,67.0
C319977,300.08,1,1,300.08,59.0
C319978,2700.7200000000003,1,3,2700.7200000000003,53.0
C319980,9602.72,1,4,9602.72,61.0
C319981,47.07,1,3,47.07,36.0
C319982,300.08,1,1,300.08,26.0
C319984,47.07,1,3,47.07,59.0
C319985,187.68,1,4,187.68,33.0
C319989,47.07,1,3,47.07,68.0
C319990,11.73,1,1,11.73,20.0
C320009,300.08,1,1,300.08,37.0
C320010,7502.0,1,5,7502.0,18.0
C320011,300.08,1,1,300.08,52.0
C320013,1200.32,1,2,1200.32,63.0
C320016,293.25,1,5,293.25,48.0
C320018,1200.32,1,2,1200.32,65.0
C320020,15004.25,1,5,15004.25,18.0
C320025,1200.32,1,2,1200.32,22.0
C320027,162.64,1,2,162.64,38.0
C320030,1200.32,1,2,1200.32,25.0
C320031,7502.0,1,5,7502.0,34.0
C320032,11.73,1,1,11.73,19.0
C320034,322.56,1,3,322.56,37.0
C320037,573.44,1,4,573.44,44.0
C320039,4801.28,1,4,4801.28,62.0
C320041,83.68,1,4,83.68,44.0
C320054,9602.72,1,4,9602.72,46.0
C320055,1050.0,1,1,1050.0,68.0
C320058,365.94,1,3,365.94,59.0
C320059,300.08,1,1,300.08,49.0
C320060,1016.5,1,5,1016.5,35.0
C320061,4801.28,1,4,4801.28,37.0
C320065,5401.53,1,3,5401.53,34.0
C320066,162.64,1,2,162.64,68.0
C320069,7502.0,1,5,7502.0,55.0
C320073,5401.53,1,3,5401.53,43.0
C320074,7502.0,1,5,7502.0,30.0
C320079,1200.32,1,2,1200.32,68.0
C320084,7502.0,1,5,7502.0,46.0
C320088,2700.7200000000003,1,3,2700.7200000000003,21.0
C320089,7502.0,1,5,7502.0,38.0
C320092,1200.32,1,2,1200.32,39.0
C320097,162.64,1,2,162.64,49.0
C320099,162.64,1,2,162.64,53.0
C320104,4801.28,1,4,4801.28,59.0
C320106,35.84,1,1,35.84,33.0
C320109,83.68,1,4,83.68,66.0
C320111,9602.72,1,4,9602.72,29.0
C320114,650.56,1,4,650.56,57.0
C320115,1016.5,1,5,1016.5,23.0
C320116,2700.7200000000003,1,3,2700.7200000000003,24.0
C320118,5.23,1,1,5.23,40.0
C320119,4801.28,1,4,4801.28,69.0
C320125,105.57,1,3,105.57,36.0
C320126,15004.25,1,5,15004.25,44.0
C320139,40.66,1,1,40.66,69.0
C320141,293.25,1,5,293.25,42.0
C320142,365.94,1,3,365.94,47.0
C320144,896.0,1,5,896.0,29.0
C320149,130.75,1,5,130.75,48.0
C320154,1200.32,1,2,1200.32,28.0
C320156,105.57,1,3,105.57,24.0
C320157,9602.72,1,4,9602.72,69.0
C320158,1016.5,1,5,1016.5,58.0
C320160,300.08,1,1,300.08,30.0
C320161,143.36,1,2,143.36,25.0
C320165,35.84,1,1,35.84,27.0
C320166,15004.25,1,5,15004.25,54.0
C320170,143.36,1,2,143.36,24.0
C320176,5401.53,1,3,5401.53,63.0
C320178,2700.7200000000003,1,3,2700.7200000000003,58.0
C320179,9450.0,1,3,9450.0,65.0
C320180,322.56,1,3,322.56,21.0
C320188,896.0,1,5,896.0,59.0
C320189,60.6,1,2,60.6,24.0
C320197,4801.28,1,4,4801.28,54.0
C320200,2700.7200000000003,1,3,2700.7200000000003,18.0
C320204,7502.0,1,5,7502.0,41.0
C320207,4801.28,1,4,4801.28,32.0
C320208,573.44,1,4,573.44,48.0
C320209,365.94,1,3,365.94,26.0
C320214,1200.32,1,2,1200.32,66.0
C320222,1200.32,1,2,1200.32,38.0
C320223,365.94,1,3,365.94,48.0
C320226,83.68,1,4,83.68,54.0
C320229,60.6,1,2,60.6,67.0
C320233,2400.68,1,2,2400.68,43.0
C320235,2400.68,1,2,2400.68,31.0
C320237,300.08,1,1,300.08,40.0
C320239,4801.28,1,4,4801.28,30.0
C320243,4801.28,1,4,4801.28,67.0
C320246,293.25,1,5,293.25,64.0
C320249,7502.0,1,5,7502.0,28.0
C320260,9602.72,1,4,9602.72,19.0
C320264,4801.28,1,4,4801.28,30.0
C320265,650.56,1,4,650.56,38.0
C320272,40.66,1,1,40.66,40.0
C320288,47.07,1,3,47.07,40.0
C320290,83.68,1,4,83.68,35.0
C320292,20.92,1,2,20.92,55.0
C320297,15004.25,1,5,15004.25,60.0
C320300,2700.7200000000003,1,3,2700.7200000000003,24.0
C320306,47.07,1,3,47.07,27.0
C320307,300.08,1,1,300.08,43.0
C320308,2700.7200000000003,1,3,2700.7200000000003,50.0
C320309,162.64,1,2,162.64,47.0
C320318,35.84,1,1,35.84,23.0
C320319,4200.0,1,2,4200.0,48.0
C320323,143.36,1,2,143.36,23.0
C320324,2700.7200000000003,1,3,2700.7200000000003,63.0
C320325,2700.7200000000003,1,3,2700.7200000000003,29.0
C320327,1200.32,1,2,1200.32,38.0
C320331,20.92,1,2,20.92,32.0
C320333,5.23,1,1,5.23,18.0
C320334,1050.0,1,1,1050.0,23.0
C320338,9602.72,1,4,9602.72,65.0
C320342,83.68,1,4,83.68,35.0
C320345,4801.28,1,4,4801.28,44.0
C320348,83.68,1,4,83.68,40.0
C320354,1200.32,1,2,1200.32,37.0
C320355,650.56,1,4,650.56,49.0
C320357,242.4,1,4,242.4,48.0
C320361,162.64,1,2,162.64,18.0
C320363,5401.53,1,3,5401.53,46.0
C320365,573.44,1,4,573.44,19.0
C320367,9450.0,1,3,9450.0,40.0
C320372,4200.0,1,2,4200.0,35.0
C320377,5.23,1,1,5.23,19.0
C320379,7502.0,1,5,7502.0,49.0
C320385,105.57,1,3,105.57,56.0
C320387,4801.28,1,4,4801.28,41.0
C320391,1050.0,1,1,1050.0,38.0
C320395,105.57,1,3,105.57,29.0
